"","simulation","year","month","prod_Cop","prod_Eup","prod_MZL","prod_MZS","prod_NCa","prod_Ph_Total","WGOA_prod_Ph_centered_1"
"39","ssp126",1983,3,0.864197704107889,-0.0289076891830856,2.49084649502356,2.37599337365906,0.0463468440395835,24.4553637855065,0.648912645037587
"40","ssp126",1983,4,3.44108348655089,0.0288055278752322,5.10779057313808,2.7455239926626,0.530327823839676,41.5872525987428,1.10350000598601
"41","ssp126",1983,5,6.67921518329195,0.301433483623337,8.79904330288303,5.4861949190756,4.27346602490373,58.3296050981356,1.5477511870284
"42","ssp126",1983,6,8.33288449039086,0.765661547573348,11.5488589120018,6.89757660455454,2.83146856552217,64.1196365591434,1.70138720173533
"43","ssp126",1983,7,8.38097636001853,2.63421812822103,10.9286465241773,6.23221702007501,-0.216410030555601,62.9200109879855,1.66955564898222
"44","ssp126",1983,8,6.89014351750345,2.69459464989737,9.7334508463889,5.59876148497838,-0.00914845304058827,63.7791553747231,1.69235267876092
"45","ssp126",1983,9,5.09859742387401,2.20079034334782,7.64062614408161,4.31772727265072,-0.000901571398133336,53.2116812413052,1.41194926086752
"46","ssp126",1983,10,2.26000309677074,0.614610771897951,3.54282903837357,2.15961816595756,-0.000288701375018008,33.7046921705967,0.894339627839094
"47","ssp126",1983,11,-0.548274691987314,-0.158625122473627,-0.366679401334788,0.280046258421822,-0.000180206795668984,8.61466253608201,0.228586395255678
"48","ssp126",1983,12,-0.441634813062731,-0.164936551458513,-0.186890373087835,-0.115087161294951,-9.83845710733567e-05,2.51246218392583,0.0666671121978755
"49","ssp126",1984,1,-0.327836692555617,-0.121785975905784,0.0642701605391651,0.0768549605487738,-0.00022839738850122,2.62967375460378,0.0697772712216687
"50","ssp126",1984,2,0.0521185255281785,-0.0687687250600407,0.873145604084316,0.931637483534902,-0.00380269834493808,10.3604072255533,0.274908985830941
"51","ssp126",1984,3,0.906813030607594,-0.0277157556534742,2.62603118873235,1.91273567447912,0.0311652904525755,25.2239994548543,0.669308064612671
"52","ssp126",1984,4,2.23733129716366,0.00752331726527661,3.90625736102042,2.36887688377165,0.0494651488926001,36.3007926368295,0.963226046176688
"53","ssp126",1984,5,12.4202219523466,0.319784398211114,12.1592615661245,7.25513932923676,2.53330062856374,87.2637540249542,2.31550648507638
