"year","species_group_code","species_group_name","species_name","retained_or_discarded","agency_gear_code","conf_flag","catch_mt"
"2009","DFL4","GOA Deep Water Flatfish","sole, dover","R","NPT",0,104.655
"2009","DFL4","GOA Deep Water Flatfish","sole, dover","R","PTR",1,NA
"2009","DFL4","GOA Deep Water Flatfish","turbot, Greenland","D","HAL",0,0.068
"2009","DFL4","GOA Deep Water Flatfish",NA,"D","HAL",0,15.865
"2009","DFL4","GOA Deep Water Flatfish",NA,"D","NPT",0,20.79
"2009","FSOL","Flathead Sole","Bering flounder","D","NPT",1,NA
"2009","FSOL","Flathead Sole","sole, flathead","D","HAL",0,1.867
"2009","FSOL","Flathead Sole","sole, flathead","D","NPT",0,77.317
"2009","FSOL","Flathead Sole","sole, flathead","D","PTR",1,NA
"2009","FSOL","Flathead Sole","sole, flathead","R","HAL",0,0.025
"2009","FSOL","Flathead Sole","sole, flathead","R","NPT",0,3399.893
"2009","FSOL","Flathead Sole","sole, flathead","R","POT",1,NA
"2009","FSOL","Flathead Sole","sole, flathead","R","PTR",0,144.805
"2009","FSOL","Flathead Sole",NA,"D","HAL",0,11.595
"2009","FSOL","Flathead Sole",NA,"D","NPT",0,26.039
"2009","FSOL","Flathead Sole",NA,"D","POT",0,0.038
"2009","FSOL","Flathead Sole",NA,"D","PTR",0,0.393
"2009","LSKT","GOA Skate, Longnose","skate, longnose","D","HAL",0,369.726
"2009","LSKT","GOA Skate, Longnose","skate, longnose","D","NPT",0,191.671
"2009","LSKT","GOA Skate, Longnose","skate, longnose","D","PTR",0,13.838
"2009","LSKT","GOA Skate, Longnose","skate, longnose","R","HAL",0,226.122
"2009","LSKT","GOA Skate, Longnose","skate, longnose","R","JIG",1,NA
"2009","LSKT","GOA Skate, Longnose","skate, longnose","R","NPT",0,372.22
"2009","LSKT","GOA Skate, Longnose","skate, longnose","R","PTR",0,0.803
"2009","NORK","Northern Rockfish","rockfish, northern","D","HAL",0,5.076
"2009","NORK","Northern Rockfish","rockfish, northern","D","NPT",0,115.941
"2009","NORK","Northern Rockfish","rockfish, northern","D","POT",0,0.123
"2009","NORK","Northern Rockfish","rockfish, northern","D","PTR",0,0.58
"2009","NORK","Northern Rockfish","rockfish, northern","R","HAL",0,0.163
"2009","NORK","Northern Rockfish","rockfish, northern","R","NPT",0,3795.785
"2009","NORK","Northern Rockfish","rockfish, northern","R","PTR",0,33.985
"2009","OTHR","Other Species","Pacific sleeper shark","D","HAL",0,10.509
"2009","OTHR","Other Species","Pacific sleeper shark","D","NPT",0,14.929
"2009","OTHR","Other Species","Pacific sleeper shark","D","PTR",0,28.753
"2009","OTHR","Other Species","Pacific sleeper shark","R","PTR",0,1.027
"2009","OTHR","Other Species","octopus, North Pacific","D","HAL",0,14.25
"2009","OTHR","Other Species","octopus, North Pacific","D","NPT",0,8.113
"2009","OTHR","Other Species","octopus, North Pacific","D","POT",0,30.651
"2009","OTHR","Other Species","octopus, North Pacific","R","HAL",0,5.512
"2009","OTHR","Other Species","octopus, North Pacific","R","JIG",0,0.117
"2009","OTHR","Other Species","octopus, North Pacific","R","NPT",0,1.654
"2009","OTHR","Other Species","octopus, North Pacific","R","POT",0,259.796
"2009","OTHR","Other Species","octopus, North Pacific","R","PTR",1,NA
"2009","OTHR","Other Species","sculpin, general","D","HAL",0,274.881
"2009","OTHR","Other Species","sculpin, general","D","NPT",0,336.166
"2009","OTHR","Other Species","sculpin, general","D","POT",0,100.896
"2009","OTHR","Other Species","sculpin, general","R","HAL",0,0.152
"2009","OTHR","Other Species","sculpin, general","R","NPT",0,336.674
"2009","OTHR","Other Species","sculpin, general","R","POT",0,0.629
"2009","OTHR","Other Species","sculpin, general","R","PTR",0,0.482
"2009","OTHR","Other Species","shark, other","D","HAL",0,1.155
"2009","OTHR","Other Species","shark, other","D","NPT",1,NA
"2009","OTHR","Other Species","shark, other","D","PTR",1,NA
"2009","OTHR","Other Species","shark, other","R","NPT",0,11.812
"2009","OTHR","Other Species","shark, other","R","PTR",0,0.483
"2009","OTHR","Other Species","shark, salmon","D","NPT",0,2.349
"2009","OTHR","Other Species","shark, salmon","D","PTR",0,6.765
"2009","OTHR","Other Species","shark, salmon","R","PTR",1,NA
"2009","OTHR","Other Species","shark, spiny dogfish","D","HAL",0,1096.741
"2009","OTHR","Other Species","shark, spiny dogfish","D","NPT",0,207.866
"2009","OTHR","Other Species","shark, spiny dogfish","D","POT",0,1.131
"2009","OTHR","Other Species","shark, spiny dogfish","D","PTR",1,NA
"2009","OTHR","Other Species","shark, spiny dogfish","R","HAL",1,NA
"2009","OTHR","Other Species","shark, spiny dogfish","R","NPT",0,20.302
"2009","OTHR","Other Species","shark, spiny dogfish","R","PTR",0,1.487
"2009","OTHR","Other Species","squid, majestic","D","HAL",1,NA
"2009","OTHR","Other Species","squid, majestic","D","NPT",0,21.333
"2009","OTHR","Other Species","squid, majestic","D","PTR",0,22.312
"2009","OTHR","Other Species","squid, majestic","R","NPT",0,1.63
"2009","OTHR","Other Species","squid, majestic","R","PTR",0,290.893
"2009","PCOD","Pacific Cod","cod, Pacific (gray)","D","HAL",0,636.755
"2009","PCOD","Pacific Cod","cod, Pacific (gray)","D","NPT",0,2959.688
"2009","PCOD","Pacific Cod","cod, Pacific (gray)","D","POT",0,118.688
"2009","PCOD","Pacific Cod","cod, Pacific (gray)","D","PTR",0,1.355
"2009","PCOD","Pacific Cod","cod, Pacific (gray)","R","HAL",0,12630.566
"2009","PCOD","Pacific Cod","cod, Pacific (gray)","R","JIG",0,2705.936
"2009","PCOD","Pacific Cod","cod, Pacific (gray)","R","NPT",0,10644.942
"2009","PCOD","Pacific Cod","cod, Pacific (gray)","R","POT",0,21728.343
"2009","PCOD","Pacific Cod","cod, Pacific (gray)","R","PTR",0,362.707
"2009","PEL7","GOA Pelagic Shelf Rockfish","rockfish, dusky","D","HAL",0,10.745
"2009","PEL7","GOA Pelagic Shelf Rockfish","rockfish, dusky","D","JIG",1,NA
"2009","PEL7","GOA Pelagic Shelf Rockfish","rockfish, dusky","D","NPT",0,33.861
"2009","PEL7","GOA Pelagic Shelf Rockfish","rockfish, dusky","D","PTR",1,NA
"2009","PEL7","GOA Pelagic Shelf Rockfish","rockfish, dusky","R","HAL",0,0.445
"2009","PEL7","GOA Pelagic Shelf Rockfish","rockfish, dusky","R","JIG",0,6.189
"2009","PEL7","GOA Pelagic Shelf Rockfish","rockfish, dusky","R","NPT",0,2774.021
"2009","PEL7","GOA Pelagic Shelf Rockfish","rockfish, dusky","R","POT",1,NA
"2009","PEL7","GOA Pelagic Shelf Rockfish","rockfish, dusky","R","PTR",0,38.905
"2009","PEL7","GOA Pelagic Shelf Rockfish","rockfish, widow","D","NPT",0,0.251
"2009","PEL7","GOA Pelagic Shelf Rockfish","rockfish, widow","R","HAL",1,NA
"2009","PEL7","GOA Pelagic Shelf Rockfish","rockfish, widow","R","NPT",0,3.417
"2009","PEL7","GOA Pelagic Shelf Rockfish","rockfish, yellowtail","R","HAL",1,NA
"2009","PEL7","GOA Pelagic Shelf Rockfish","rockfish, yellowtail","R","JIG",1,NA
"2009","PEL7","GOA Pelagic Shelf Rockfish",NA,"D","HAL",0,0.441
"2009","PEL7","GOA Pelagic Shelf Rockfish",NA,"D","NPT",0,10.46
"2009","PEL7","GOA Pelagic Shelf Rockfish",NA,"D","POT",0,13.426
"2009","PEL7","GOA Pelagic Shelf Rockfish",NA,"D","PTR",1,NA
"2009","PLCK","Pollock","pollock, walleye","D","HAL",0,6.383
"2009","PLCK","Pollock","pollock, walleye","D","NPT",0,1984.398
"2009","PLCK","Pollock","pollock, walleye","D","POT",0,2.139
"2009","PLCK","Pollock","pollock, walleye","D","PTR",0,528.853
"2009","PLCK","Pollock","pollock, walleye","R","HAL",0,150.56
"2009","PLCK","Pollock","pollock, walleye","R","JIG",0,9.716
"2009","PLCK","Pollock","pollock, walleye","R","NPT",0,3764.93
"2009","PLCK","Pollock","pollock, walleye","R","POT",0,7.815
"2009","PLCK","Pollock","pollock, walleye","R","PTR",0,35094.709
"2009","POPA","Pacific Ocean Perch","perch, Pacific ocean","D","HAL",0,2.2
"2009","POPA","Pacific Ocean Perch","perch, Pacific ocean","D","NPT",0,842.454
"2009","POPA","Pacific Ocean Perch","perch, Pacific ocean","D","PTR",0,0.283
"2009","POPA","Pacific Ocean Perch","perch, Pacific ocean","R","HAL",1,NA
"2009","POPA","Pacific Ocean Perch","perch, Pacific ocean","R","NPT",0,9016.413
"2009","POPA","Pacific Ocean Perch","perch, Pacific ocean","R","POT",1,NA
"2009","POPA","Pacific Ocean Perch","perch, Pacific ocean","R","PTR",0,1976.712
"2009","REXS","GOA Rex Sole","sole, rex","D","NPT",0,43.879
"2009","REXS","GOA Rex Sole","sole, rex","R","HAL",1,NA
"2009","REXS","GOA Rex Sole","sole, rex","R","NPT",0,4702.99
"2009","REXS","GOA Rex Sole","sole, rex","R","PTR",0,4.819
"2009","REYE","Rougheye Rockfish","rockfish, rougheye","D","HAL",0,9.042
"2009","REYE","Rougheye Rockfish","rockfish, rougheye","D","JIG",1,NA
"2009","REYE","Rougheye Rockfish","rockfish, rougheye","D","NPT",0,23.703
"2009","REYE","Rougheye Rockfish","rockfish, rougheye","D","POT",0,0.251
"2009","REYE","Rougheye Rockfish","rockfish, rougheye","R","HAL",0,35.626
"2009","REYE","Rougheye Rockfish","rockfish, rougheye","R","JIG",1,NA
"2009","REYE","Rougheye Rockfish","rockfish, rougheye","R","NPT",0,102.947
"2009","REYE","Rougheye Rockfish","rockfish, rougheye","R","PTR",0,3.057
"2009","ROCK","Other Rockfish","rockfish, blackgill","R","HAL",1,NA
"2009","ROCK","Other Rockfish","rockfish, canary","R","HAL",1,NA
"2009","ROCK","Other Rockfish","rockfish, canary","R","NPT",1,NA
"2009","ROCK","Other Rockfish","rockfish, canary","R","POT",1,NA
"2009","ROCK","Other Rockfish","rockfish, canary","R","PTR",1,NA
"2009","ROCK","Other Rockfish","rockfish, china","D","HAL",1,NA
"2009","ROCK","Other Rockfish","rockfish, china","R","HAL",1,NA
"2009","ROCK","Other Rockfish","rockfish, copper","D","HAL",1,NA
"2009","ROCK","Other Rockfish","rockfish, copper","R","HAL",1,NA
"2009","ROCK","Other Rockfish","rockfish, copper","R","PTR",1,NA
"2009","ROCK","Other Rockfish","rockfish, darkblotched","D","NPT",1,NA
"2009","ROCK","Other Rockfish","rockfish, darkblotched","R","NPT",1,NA
"2009","ROCK","Other Rockfish","rockfish, harlequin","D","NPT",0,337.93
"2009","ROCK","Other Rockfish","rockfish, harlequin","R","NPT",0,172.585
"2009","ROCK","Other Rockfish","rockfish, harlequin","R","PTR",1,NA
"2009","ROCK","Other Rockfish","rockfish, other","D","HAL",0,3.701
"2009","ROCK","Other Rockfish","rockfish, other","R","HAL",1,NA
"2009","ROCK","Other Rockfish","rockfish, quillback","D","HAL",1,NA
"2009","ROCK","Other Rockfish","rockfish, quillback","R","HAL",0,1.538
"2009","ROCK","Other Rockfish","rockfish, quillback","R","JIG",1,NA
"2009","ROCK","Other Rockfish","rockfish, redbanded","D","HAL",0,0.458
"2009","ROCK","Other Rockfish","rockfish, redbanded","D","NPT",0,5.444
"2009","ROCK","Other Rockfish","rockfish, redbanded","R","HAL",0,4.675
"2009","ROCK","Other Rockfish","rockfish, redbanded","R","NPT",0,14.349
"2009","ROCK","Other Rockfish","rockfish, redbanded","R","PTR",1,NA
"2009","ROCK","Other Rockfish","rockfish, redstripe","D","NPT",0,10.283
"2009","ROCK","Other Rockfish","rockfish, redstripe","R","HAL",0,0.116
"2009","ROCK","Other Rockfish","rockfish, redstripe","R","NPT",0,8.198
"2009","ROCK","Other Rockfish","rockfish, rosethorn","D","NPT",1,NA
"2009","ROCK","Other Rockfish","rockfish, rosethorn","R","NPT",0,0.206
"2009","ROCK","Other Rockfish","rockfish, sharpchin","D","NPT",0,10.436
"2009","ROCK","Other Rockfish","rockfish, sharpchin","R","NPT",0,45.273
"2009","ROCK","Other Rockfish","rockfish, sharpchin","R","PTR",1,NA
"2009","ROCK","Other Rockfish","rockfish, silvergray","D","HAL",1,NA
"2009","ROCK","Other Rockfish","rockfish, silvergray","D","NPT",0,1.625
"2009","ROCK","Other Rockfish","rockfish, silvergray","R","HAL",0,0.192
"2009","ROCK","Other Rockfish","rockfish, silvergray","R","JIG",1,NA
"2009","ROCK","Other Rockfish","rockfish, silvergray","R","NPT",0,2.078
"2009","ROCK","Other Rockfish","rockfish, silvergray","R","PTR",1,NA
"2009","ROCK","Other Rockfish","rockfish, stripetail","D","NPT",1,NA
"2009","ROCK","Other Rockfish","rockfish, tiger","D","HAL",0,0.04
"2009","ROCK","Other Rockfish","rockfish, tiger","D","NPT",0,0.312
"2009","ROCK","Other Rockfish","rockfish, tiger","R","HAL",0,0.196
"2009","ROCK","Other Rockfish","rockfish, tiger","R","JIG",1,NA
"2009","ROCK","Other Rockfish","rockfish, tiger","R","NPT",1,NA
"2009","ROCK","Other Rockfish","rockfish, vermilion","R","HAL",1,NA
"2009","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","D","HAL",0,8.462
"2009","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","D","NPT",0,4.684
"2009","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","R","HAL",0,66.761
"2009","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","R","JIG",0,0.715
"2009","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","R","NPT",0,38.626
"2009","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","R","POT",1,NA
"2009","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","R","PTR",0,0.202
"2009","ROCK","Other Rockfish","rockfish, yellowmouth","R","HAL",1,NA
"2009","ROCK","Other Rockfish",NA,"D","HAL",0,20.985
"2009","ROCK","Other Rockfish",NA,"D","NPT",0,4.434
"2009","ROCK","Other Rockfish",NA,"D","POT",0,3.308
"2009","ROCK","Other Rockfish",NA,"D","PTR",0,0.758
"2009","SABL","Sablefish","sablefish (blackcod)","D","HAL",0,407.431
"2009","SABL","Sablefish","sablefish (blackcod)","D","NPT",0,46.899
"2009","SABL","Sablefish","sablefish (blackcod)","D","PTR",1,NA
"2009","SABL","Sablefish","sablefish (blackcod)","R","HAL",0,5221.561
"2009","SABL","Sablefish","sablefish (blackcod)","R","NPT",0,713.933
"2009","SABL","Sablefish","sablefish (blackcod)","R","PTR",0,0.065
"2009","SFL1","GOA Shallow Water Flatfish","flounder, Alaska plaice","D","NPT",1,NA
"2009","SFL1","GOA Shallow Water Flatfish","flounder, Alaska plaice","R","NPT",0,7.48
"2009","SFL1","GOA Shallow Water Flatfish","flounder, Alaska plaice","R","PTR",1,NA
"2009","SFL1","GOA Shallow Water Flatfish","flounder, general","D","HAL",0,1.836
"2009","SFL1","GOA Shallow Water Flatfish","flounder, general","D","NPT",0,1.969
"2009","SFL1","GOA Shallow Water Flatfish","flounder, general","D","POT",1,NA
"2009","SFL1","GOA Shallow Water Flatfish","flounder, general","R","HAL",1,NA
"2009","SFL1","GOA Shallow Water Flatfish","flounder, starry","D","NPT",1,NA
"2009","SFL1","GOA Shallow Water Flatfish","flounder, starry","R","NPT",0,114.727
"2009","SFL1","GOA Shallow Water Flatfish","flounder, starry","R","PTR",1,NA
"2009","SFL1","GOA Shallow Water Flatfish","groundfish, general","D","HAL",0,0.086
"2009","SFL1","GOA Shallow Water Flatfish","sole, English","D","NPT",0,4.973
"2009","SFL1","GOA Shallow Water Flatfish","sole, English","R","NPT",0,22.658
"2009","SFL1","GOA Shallow Water Flatfish","sole, butter","D","NPT",0,3.66
"2009","SFL1","GOA Shallow Water Flatfish","sole, butter","R","NPT",0,1694.298
"2009","SFL1","GOA Shallow Water Flatfish","sole, butter","R","PTR",1,NA
"2009","SFL1","GOA Shallow Water Flatfish","sole, rock","D","HAL",0,1.383
"2009","SFL1","GOA Shallow Water Flatfish","sole, rock","D","NPT",0,38.416
"2009","SFL1","GOA Shallow Water Flatfish","sole, rock","R","HAL",1,NA
"2009","SFL1","GOA Shallow Water Flatfish","sole, rock","R","JIG",0,0.435
"2009","SFL1","GOA Shallow Water Flatfish","sole, rock","R","NPT",0,6492.585
"2009","SFL1","GOA Shallow Water Flatfish","sole, rock","R","POT",1,NA
"2009","SFL1","GOA Shallow Water Flatfish","sole, rock","R","PTR",0,5.849
"2009","SFL1","GOA Shallow Water Flatfish","sole, sand","R","NPT",1,NA
"2009","SFL1","GOA Shallow Water Flatfish","sole, sand","R","PTR",1,NA
"2009","SFL1","GOA Shallow Water Flatfish","sole, yellowfin","D","HAL",1,NA
"2009","SFL1","GOA Shallow Water Flatfish","sole, yellowfin","D","POT",1,NA
"2009","SFL1","GOA Shallow Water Flatfish","sole, yellowfin","D","PTR",1,NA
"2009","SFL1","GOA Shallow Water Flatfish","sole, yellowfin","R","HAL",1,NA
"2009","SFL1","GOA Shallow Water Flatfish","sole, yellowfin","R","NPT",1,NA
"2009","SFL1","GOA Shallow Water Flatfish","sole, yellowfin","R","PTR",1,NA
"2009","SFL1","GOA Shallow Water Flatfish",NA,"D","HAL",0,18.03
"2009","SFL1","GOA Shallow Water Flatfish",NA,"D","NPT",0,67.478
"2009","SFL1","GOA Shallow Water Flatfish",NA,"D","POT",0,2.247
"2009","SRKR","Shortraker Rockfish","rockfish, shortraker","D","HAL",0,44.715
"2009","SRKR","Shortraker Rockfish","rockfish, shortraker","D","NPT",0,61.166
"2009","SRKR","Shortraker Rockfish","rockfish, shortraker","R","HAL",0,72.412
"2009","SRKR","Shortraker Rockfish","rockfish, shortraker","R","NPT",0,159.988
"2009","SRKR","Shortraker Rockfish","rockfish, shortraker","R","PTR",0,2.902
"2009","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)","D","HAL",0,41.214
"2009","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)","D","NPT",0,25.315
"2009","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)","R","HAL",0,206.092
"2009","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)","R","JIG",1,NA
"2009","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)","R","NPT",0,238.243
"2009","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)","R","PTR",1,NA
"2009","USKT","GOA Skate, Other","skate, other","D","HAL",0,1049.722
"2009","USKT","GOA Skate, Other","skate, other","D","NPT",0,186.374
"2009","USKT","GOA Skate, Other","skate, other","D","PTR",0,0.477
"2009","USKT","GOA Skate, Other","skate, other","R","HAL",0,63.128
"2009","USKT","GOA Skate, Other","skate, other","R","JIG",1,NA
"2009","USKT","GOA Skate, Other","skate, other","R","NPT",0,132.5
"2009","USKT","GOA Skate, Other","skate, other","R","POT",1,NA
"2009","USKT","GOA Skate, Other","skate, other","R","PTR",0,1.907
"2010","AMCK","Atka Mackerel","greenling, atka mackerel","D","HAL",0,4.7307004209
"2010","AMCK","Atka Mackerel","greenling, atka mackerel","D","NPT",0,1166.9543410153
"2010","AMCK","Atka Mackerel","greenling, atka mackerel","D","POT",0,51.8860695121
"2010","AMCK","Atka Mackerel","greenling, atka mackerel","D","PTR",1,NA
"2010","AMCK","Atka Mackerel","greenling, atka mackerel","R","NPT",0,1193.0740281161
"2010","AMCK","Atka Mackerel","greenling, atka mackerel","R","POT",0,0.0911720664
"2010","AMCK","Atka Mackerel","greenling, atka mackerel","R","PTR",0,0.0739355564
"2010","ARTH","Arrowtooth Flounder","flounder, arrowtooth","D","HAL",0,177.7158332873
"2010","ARTH","Arrowtooth Flounder","flounder, arrowtooth","D","JIG",1,NA
"2010","ARTH","Arrowtooth Flounder","flounder, arrowtooth","D","NPT",0,9573.2268839865
"2010","ARTH","Arrowtooth Flounder","flounder, arrowtooth","D","POT",0,0.6774825542
"2010","ARTH","Arrowtooth Flounder","flounder, arrowtooth","D","PTR",0,98.903918677
"2010","ARTH","Arrowtooth Flounder","flounder, arrowtooth","R","HAL",0,24.977387317
"2010","ARTH","Arrowtooth Flounder","flounder, arrowtooth","R","NPT",0,12735.1795032456
"2010","ARTH","Arrowtooth Flounder","flounder, arrowtooth","R","POT",0,0.0045359237
"2010","ARTH","Arrowtooth Flounder","flounder, arrowtooth","R","PTR",0,1728.7609508396
"2010","BSKT","GOA Skate, Big","skate, big","D","HAL",0,247.9488880637
"2010","BSKT","GOA Skate, Big","skate, big","D","NPT",0,453.9660459387
"2010","BSKT","GOA Skate, Big","skate, big","D","PTR",0,0.1641926688
"2010","BSKT","GOA Skate, Big","skate, big","R","HAL",0,382.6593371062
"2010","BSKT","GOA Skate, Big","skate, big","R","JIG",1,NA
"2010","BSKT","GOA Skate, Big","skate, big","R","NPT",0,1278.2325228077
"2010","BSKT","GOA Skate, Big","skate, big","R","POT",1,NA
"2010","BSKT","GOA Skate, Big","skate, big","R","PTR",0,20.3848946995
"2010","DFL4","GOA Deep Water Flatfish","sole, dover","D","HAL",0,3.8890213604
"2010","DFL4","GOA Deep Water Flatfish","sole, dover","D","NPT",0,199.6172861208
"2010","DFL4","GOA Deep Water Flatfish","sole, dover","R","NPT",0,334.8832688244
"2010","DFL4","GOA Deep Water Flatfish","sole, dover","R","PTR",0,0.8255381134
"2010","DFL4","GOA Deep Water Flatfish","turbot, Greenland","R","HAL",1,NA
"2010","FSOL","Flathead Sole","sole, flathead","D","HAL",0,21.3924952497
"2010","FSOL","Flathead Sole","sole, flathead","D","NPT",0,164.5792342621
"2010","FSOL","Flathead Sole","sole, flathead","D","PTR",0,8.791030896
"2010","FSOL","Flathead Sole","sole, flathead","R","HAL",1,NA
"2010","FSOL","Flathead Sole","sole, flathead","R","NPT",0,3412.0915694148
"2010","FSOL","Flathead Sole","sole, flathead","R","POT",1,NA
"2010","FSOL","Flathead Sole","sole, flathead","R","PTR",0,295.3555377417
