"year","species_group_code","species_group_name","species_name","retained_or_discarded","conf_flag","catch_mt"
"2003","POPA","Pacific Ocean Perch","perch, Pacific ocean","R",0,8607.08
"2003","REXS","GOA Rex Sole","sole, rex","D",0,185.889
"2003","REXS","GOA Rex Sole","sole, rex","R",0,3311.894
"2003","ROCK","Other Rockfish","rockfish, blackgill","R",1,NA
"2003","ROCK","Other Rockfish","rockfish, bocaccio","R",1,NA
"2003","ROCK","Other Rockfish","rockfish, canary","D",0,0.075
"2003","ROCK","Other Rockfish","rockfish, canary","R",0,0.438
"2003","ROCK","Other Rockfish","rockfish, china","R",0,1.081
"2003","ROCK","Other Rockfish","rockfish, darkblotched","D",0,0.069
"2003","ROCK","Other Rockfish","rockfish, harlequin","D",0,260.287
"2003","ROCK","Other Rockfish","rockfish, harlequin","R",0,52.15
"2003","ROCK","Other Rockfish","rockfish, other","D",0,83.243
"2003","ROCK","Other Rockfish","rockfish, other","R",0,74.296
"2003","ROCK","Other Rockfish","rockfish, quillback","D",1,NA
"2003","ROCK","Other Rockfish","rockfish, quillback","R",0,0.815
"2003","ROCK","Other Rockfish","rockfish, redbanded","D",0,14.487
"2003","ROCK","Other Rockfish","rockfish, redbanded","R",0,11.024
"2003","ROCK","Other Rockfish","rockfish, redstripe","D",0,12.055
"2003","ROCK","Other Rockfish","rockfish, redstripe","R",1,NA
"2003","ROCK","Other Rockfish","rockfish, rosethorn","D",1,NA
"2003","ROCK","Other Rockfish","rockfish, rosethorn","R",1,NA
"2003","ROCK","Other Rockfish","rockfish, sharpchin","D",0,108.459
"2003","ROCK","Other Rockfish","rockfish, sharpchin","R",0,111.483
"2003","ROCK","Other Rockfish","rockfish, silvergray","D",0,1.648
"2003","ROCK","Other Rockfish","rockfish, silvergray","R",0,6.308
"2003","ROCK","Other Rockfish","rockfish, splitnose","D",1,NA
"2003","ROCK","Other Rockfish","rockfish, splitnose","R",1,NA
"2003","ROCK","Other Rockfish","rockfish, stripetail","D",1,NA
"2003","ROCK","Other Rockfish","rockfish, stripetail","R",1,NA
"2003","ROCK","Other Rockfish","rockfish, tiger","D",0,0.259
"2003","ROCK","Other Rockfish","rockfish, tiger","R",0,0.166
"2003","ROCK","Other Rockfish","rockfish, unspecified demersal","R",0,0.528
"2003","ROCK","Other Rockfish","rockfish, unspecified slope","R",1,NA
"2003","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","D",0,12.678
"2003","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","R",0,99.013
"2003","ROCK","Other Rockfish","rockfish, yellowmouth","D",1,NA
"2003","ROCK","Other Rockfish","rockfish, yellowmouth","R",1,NA
"2003","ROCK","Other Rockfish",NA,"D",0,16.086
"2003","SABL","Sablefish","sablefish (blackcod)","D",0,854.428
"2003","SABL","Sablefish","sablefish (blackcod)","R",0,8257.53
"2003","SFL1","GOA Shallow Water Flatfish","flounder, Alaska plaice","D",0,0.911
"2003","SFL1","GOA Shallow Water Flatfish","flounder, Alaska plaice","R",0,15.081
"2003","SFL1","GOA Shallow Water Flatfish","flounder, general","D",0,7.916
"2003","SFL1","GOA Shallow Water Flatfish","flounder, general","R",1,NA
"2003","SFL1","GOA Shallow Water Flatfish","flounder, starry","D",1,NA
"2003","SFL1","GOA Shallow Water Flatfish","flounder, starry","R",0,132.266
"2003","SFL1","GOA Shallow Water Flatfish","groundfish, general","D",0,2.28
"2003","SFL1","GOA Shallow Water Flatfish","groundfish, general","R",1,NA
"2003","SFL1","GOA Shallow Water Flatfish","sole, English","D",0,0.67
"2003","SFL1","GOA Shallow Water Flatfish","sole, English","R",0,1.622
"2003","SFL1","GOA Shallow Water Flatfish","sole, butter","D",0,5
"2003","SFL1","GOA Shallow Water Flatfish","sole, butter","R",0,602.942
"2003","SFL1","GOA Shallow Water Flatfish","sole, petrale","D",1,NA
"2003","SFL1","GOA Shallow Water Flatfish","sole, rock","D",0,105.204
"2003","SFL1","GOA Shallow Water Flatfish","sole, rock","R",0,3449.381
"2003","SFL1","GOA Shallow Water Flatfish","sole, sand","R",1,NA
"2003","SFL1","GOA Shallow Water Flatfish","sole, yellowfin","D",0,0.096
"2003","SFL1","GOA Shallow Water Flatfish","sole, yellowfin","R",0,0.084
"2003","SFL1","GOA Shallow Water Flatfish",NA,"D",0,310.646
"2003","SRRE","Shortraker/Rougheye Rockfish","rockfish, rougheye","D",0,88.459
"2003","SRRE","Shortraker/Rougheye Rockfish","rockfish, rougheye","R",0,229.587
"2003","SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker","D",0,102.972
"2003","SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker","R",0,658.373
"2003","SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker/rougheye","D",0,3.17
"2003","SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker/rougheye","R",1,NA
"2003","SRRE","Shortraker/Rougheye Rockfish",NA,"D",0,111.78
"2003","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)","D",0,95.852
"2003","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)","R",0,936.097
"2004","AMCK","Atka Mackerel","greenling, atka mackerel","D",0,331.264
"2004","AMCK","Atka Mackerel","greenling, atka mackerel","R",0,490.371
"2004","ARTH","Arrowtooth Flounder","flounder, arrowtooth","D",0,8970.689
"2004","ARTH","Arrowtooth Flounder","flounder, arrowtooth","R",0,6664.662
"2004","BLSK","Central GOA Skate, Big and Longnose","skate, big","D",0,288.112
"2004","BLSK","Central GOA Skate, Big and Longnose","skate, big","R",0,832.894
"2004","BLSK","Central GOA Skate, Big and Longnose","skate, longnose","D",0,165.54
"2004","BLSK","Central GOA Skate, Big and Longnose","skate, longnose","R",0,270.138
"2004","BLSK","GOA Skate, Other","skate, longnose","R",1,NA
"2004","DFL4","GOA Deep Water Flatfish","sole, dover","D",0,93.394
"2004","DFL4","GOA Deep Water Flatfish","sole, dover","R",0,497.143
"2004","DFL4","GOA Deep Water Flatfish","turbot, Greenland","D",1,NA
"2004","DFL4","GOA Deep Water Flatfish","turbot, Greenland","R",1,NA
"2004","DFL4","GOA Deep Water Flatfish",NA,"D",0,35.922
"2004","FSOL","Flathead Sole","sole, flathead","D",0,426.289
"2004","FSOL","Flathead Sole","sole, flathead","R",0,1914.67
"2004","FSOL","Flathead Sole",NA,"D",0,57.28
"2004","NORK","Northern Rockfish","rockfish, northern","D",0,375.533
"2004","NORK","Northern Rockfish","rockfish, northern","R",0,4435.253
"2004","OTHR","Other Species","Pacific sleeper shark","D",0,272.817
"2004","OTHR","Other Species","Pacific sleeper shark","R",1,NA
"2004","OTHR","Other Species","octopus, North Pacific","D",0,121.183
"2004","OTHR","Other Species","octopus, North Pacific","R",0,160.918
"2004","OTHR","Other Species","sculpin, general","D",0,602.818
"2004","OTHR","Other Species","sculpin, general","R",0,57.988
"2004","OTHR","Other Species","shark, other","D",0,30.691
"2004","OTHR","Other Species","shark, other","R",1,NA
"2004","OTHR","Other Species","shark, salmon","D",0,40.694
"2004","OTHR","Other Species","shark, spiny dogfish","D",0,112.847
"2004","OTHR","Other Species","shark, spiny dogfish","R",0,6.729
"2004","OTHR","Other Species","squid, majestic","D",0,47.628
"2004","OTHR","Other Species","squid, majestic","R",0,107.42
"2004","PCOD","Pacific Cod","cod, Pacific (gray)","D",0,1256.478
"2004","PCOD","Pacific Cod","cod, Pacific (gray)","R",0,55194.779
"2004","PEL7","GOA Pelagic Shelf Rockfish","rockfish, dusky","D",0,45.373
"2004","PEL7","GOA Pelagic Shelf Rockfish","rockfish, dusky","R",0,2295.898
"2004","PEL7","GOA Pelagic Shelf Rockfish","rockfish, widow","D",1,NA
"2004","PEL7","GOA Pelagic Shelf Rockfish","rockfish, widow","R",1,NA
"2004","PEL7","GOA Pelagic Shelf Rockfish","rockfish, yellowtail","R",0,0.109
"2004","PEL7","GOA Pelagic Shelf Rockfish",NA,"D",0,42.522
"2004","PLCK","Pollock","pollock, walleye","D",0,1148.383
"2004","PLCK","Pollock","pollock, walleye","R",0,61343.205
"2004","POPA","Pacific Ocean Perch","perch, Pacific ocean","D",0,934.211
"2004","POPA","Pacific Ocean Perch","perch, Pacific ocean","R",0,9828.603
"2004","REXS","GOA Rex Sole","sole, rex","D",0,112.284
"2004","REXS","GOA Rex Sole","sole, rex","R",0,1354.669
"2004","ROCK","Other Rockfish","rockfish, canary","D",1,NA
"2004","ROCK","Other Rockfish","rockfish, canary","R",1,NA
"2004","ROCK","Other Rockfish","rockfish, chilipepper","D",1,NA
"2004","ROCK","Other Rockfish","rockfish, chilipepper","R",1,NA
"2004","ROCK","Other Rockfish","rockfish, china","D",1,NA
"2004","ROCK","Other Rockfish","rockfish, china","R",0,0.08
"2004","ROCK","Other Rockfish","rockfish, darkblotched","R",1,NA
"2004","ROCK","Other Rockfish","rockfish, harlequin","D",0,383.246
"2004","ROCK","Other Rockfish","rockfish, harlequin","R",0,71.516
"2004","ROCK","Other Rockfish","rockfish, other","D",0,9.718
"2004","ROCK","Other Rockfish","rockfish, other","R",1,NA
"2004","ROCK","Other Rockfish","rockfish, quillback","R",0,0.335
"2004","ROCK","Other Rockfish","rockfish, redbanded","D",0,7.454
"2004","ROCK","Other Rockfish","rockfish, redbanded","R",0,9.227
"2004","ROCK","Other Rockfish","rockfish, redstripe","D",0,15.861
"2004","ROCK","Other Rockfish","rockfish, redstripe","R",0,16.7
"2004","ROCK","Other Rockfish","rockfish, sharpchin","D",0,34.842
"2004","ROCK","Other Rockfish","rockfish, sharpchin","R",0,83.989
"2004","ROCK","Other Rockfish","rockfish, silvergray","D",0,10.642
"2004","ROCK","Other Rockfish","rockfish, silvergray","R",0,5.394
"2004","ROCK","Other Rockfish","rockfish, tiger","D",1,NA
"2004","ROCK","Other Rockfish","rockfish, tiger","R",0,0.015
"2004","ROCK","Other Rockfish","rockfish, unspecified slope","R",1,NA
"2004","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","D",0,25.653
"2004","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","R",0,69.336
"2004","ROCK","Other Rockfish","rockfish, yellowmouth","R",1,NA
"2004","ROCK","Other Rockfish",NA,"D",0,17.306
"2004","SABL","Sablefish","sablefish (blackcod)","D",0,453.849
"2004","SABL","Sablefish","sablefish (blackcod)","R",0,9028.942
"2004","SFL1","GOA Shallow Water Flatfish","flounder, Alaska plaice","D",0,0.804
"2004","SFL1","GOA Shallow Water Flatfish","flounder, Alaska plaice","R",0,7.664
"2004","SFL1","GOA Shallow Water Flatfish","flounder, general","D",0,3.921
"2004","SFL1","GOA Shallow Water Flatfish","flounder, general","R",0,1.099
"2004","SFL1","GOA Shallow Water Flatfish","flounder, starry","D",0,14.393
"2004","SFL1","GOA Shallow Water Flatfish","flounder, starry","R",0,100.043
"2004","SFL1","GOA Shallow Water Flatfish","groundfish, general","D",0,1.786
"2004","SFL1","GOA Shallow Water Flatfish","sole, English","D",0,0.58
"2004","SFL1","GOA Shallow Water Flatfish","sole, English","R",0,5.473
"2004","SFL1","GOA Shallow Water Flatfish","sole, butter","D",0,33.131
"2004","SFL1","GOA Shallow Water Flatfish","sole, butter","R",0,506.294
"2004","SFL1","GOA Shallow Water Flatfish","sole, rock","D",0,148.832
"2004","SFL1","GOA Shallow Water Flatfish","sole, rock","R",0,2067.332
"2004","SFL1","GOA Shallow Water Flatfish","sole, sand","D",1,NA
"2004","SFL1","GOA Shallow Water Flatfish","sole, sand","R",1,NA
"2004","SFL1","GOA Shallow Water Flatfish","sole, yellowfin","D",0,7.145
"2004","SFL1","GOA Shallow Water Flatfish","sole, yellowfin","R",1,NA
"2004","SFL1","GOA Shallow Water Flatfish",NA,"D",0,190.151
"2004","SRRE","GOA Shortraker/Rougheye Rockfish","rockfish, rougheye","D",0,39.508
"2004","SRRE","GOA Shortraker/Rougheye Rockfish","rockfish, rougheye","R",0,151.525
"2004","SRRE","GOA Shortraker/Rougheye Rockfish","rockfish, shortraker","D",0,41.716
"2004","SRRE","GOA Shortraker/Rougheye Rockfish","rockfish, shortraker","R",0,296.655
"2004","SRRE","GOA Shortraker/Rougheye Rockfish",NA,"D",0,96.607
"2004","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)","D",0,80.715
"2004","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)","R",0,604.414
"2004","USKT","GOA Skate, Other","skate, big","R",0,40.796
"2004","USKT","GOA Skate, Other","skate, longnose","R",0,3.016
"2004","USKT","GOA Skate, Other","skate, other","D",0,606.391
"2004","USKT","GOA Skate, Other","skate, other","R",0,590.943
"2005","AMCK","Atka Mackerel","greenling, atka mackerel","D",0,156.921
"2005","AMCK","Atka Mackerel","greenling, atka mackerel","R",0,643.557
"2005","ARTH","Arrowtooth Flounder","flounder, arrowtooth","D",0,7913.247
"2005","ARTH","Arrowtooth Flounder","flounder, arrowtooth","R",0,12010.326
"2005","BSKT","GOA Skate, Big","skate, big","D",0,240.487
"2005","BSKT","GOA Skate, Big","skate, big","R",0,596.99
"2005","DFL4","GOA Deep Water Flatfish","sole, dover","D",0,202.225
"2005","DFL4","GOA Deep Water Flatfish","sole, dover","R",0,171.818
"2005","DFL4","GOA Deep Water Flatfish","turbot, Greenland","R",0,0.516
"2005","DFL4","GOA Deep Water Flatfish",NA,"D",0,31.987
"2005","FSOL","Flathead Sole","sole, flathead","D",0,255.611
"2005","FSOL","Flathead Sole","sole, flathead","R",0,2205.15
"2005","FSOL","Flathead Sole",NA,"D",0,91.399
"2005","LSKT","GOA Skate, Longnose","skate, longnose","D",0,284.709
"2005","LSKT","GOA Skate, Longnose","skate, longnose","R",0,745.029
"2005","NORK","Northern Rockfish","rockfish, northern","D",0,190.318
"2005","NORK","Northern Rockfish","rockfish, northern","R",0,4331.353
"2005","OTHR","Other Species","Pacific sleeper shark","D",0,462.304
"2005","OTHR","Other Species","Pacific sleeper shark","R",0,2.834
"2005","OTHR","Other Species","octopus, North Pacific","D",0,47.023
"2005","OTHR","Other Species","octopus, North Pacific","R",0,102.246
"2005","OTHR","Other Species","sculpin, general","D",0,501.727
"2005","OTHR","Other Species","sculpin, general","R",0,88.709
"2005","OTHR","Other Species","shark, other","D",0,36.589
"2005","OTHR","Other Species","shark, other","R",0,19.789
"2005","OTHR","Other Species","shark, salmon","D",0,58.731
"2005","OTHR","Other Species","shark, salmon","R",0,0.946
"2005","OTHR","Other Species","shark, spiny dogfish","D",0,300.177
"2005","OTHR","Other Species","shark, spiny dogfish","R",0,8.95
"2005","OTHR","Other Species","squid, majestic","D",0,75.586
"2005","OTHR","Other Species","squid, majestic","R",0,554.661
"2005","PCOD","Pacific Cod","cod, Pacific (gray)","D",0,1037.68
"2005","PCOD","Pacific Cod","cod, Pacific (gray)","R",0,46486.403
"2005","PEL7","GOA Pelagic Shelf Rockfish","rockfish, dusky","D",0,19.919
"2005","PEL7","GOA Pelagic Shelf Rockfish","rockfish, dusky","R",0,1929.598
"2005","PEL7","GOA Pelagic Shelf Rockfish","rockfish, unspecified pelagic","D",1,NA
"2005","PEL7","GOA Pelagic Shelf Rockfish","rockfish, widow","R",1,NA
"2005","PEL7","GOA Pelagic Shelf Rockfish","rockfish, yellowtail","D",1,NA
"2005","PEL7","GOA Pelagic Shelf Rockfish","rockfish, yellowtail","R",1,NA
"2005","PEL7","GOA Pelagic Shelf Rockfish",NA,"D",0,67.769
"2005","PLCK","Pollock","pollock, walleye","D",0,1107.492
"2005","PLCK","Pollock","pollock, walleye","R",0,77195.3
"2005","POPA","Pacific Ocean Perch","perch, Pacific ocean","D",0,613.603
"2005","POPA","Pacific Ocean Perch","perch, Pacific ocean","R",0,9788.237
"2005","REXS","GOA Rex Sole","sole, rex","D",0,189.203
"2005","REXS","GOA Rex Sole","sole, rex","R",0,1990.186
"2005","REYE","Rougheye Rockfish","rockfish, rougheye","D",0,32.49
"2005","REYE","Rougheye Rockfish","rockfish, rougheye","R",0,146.368
"2005","ROCK","Other Rockfish","rockfish, bocaccio","R",1,NA
"2005","ROCK","Other Rockfish","rockfish, canary","D",1,NA
"2005","ROCK","Other Rockfish","rockfish, canary","R",1,NA
"2005","ROCK","Other Rockfish","rockfish, china","D",1,NA
"2005","ROCK","Other Rockfish","rockfish, china","R",1,NA
"2005","ROCK","Other Rockfish","rockfish, copper","D",1,NA
"2005","ROCK","Other Rockfish","rockfish, copper","R",1,NA
"2005","ROCK","Other Rockfish","rockfish, darkblotched","D",1,NA
"2005","ROCK","Other Rockfish","rockfish, darkblotched","R",1,NA
"2005","ROCK","Other Rockfish","rockfish, greenstripe","R",1,NA
"2005","ROCK","Other Rockfish","rockfish, harlequin","D",0,143.419
"2005","ROCK","Other Rockfish","rockfish, harlequin","R",0,270.093
"2005","ROCK","Other Rockfish","rockfish, other","D",0,5.991
"2005","ROCK","Other Rockfish","rockfish, other","R",0,28.039
"2005","ROCK","Other Rockfish","rockfish, quillback","R",0,0.428
"2005","ROCK","Other Rockfish","rockfish, redbanded","D",0,4.395
"2005","ROCK","Other Rockfish","rockfish, redbanded","R",0,12.112
"2005","ROCK","Other Rockfish","rockfish, redstripe","D",0,2.915
"2005","ROCK","Other Rockfish","rockfish, redstripe","R",0,2.761
"2005","ROCK","Other Rockfish","rockfish, rosethorn","D",1,NA
"2005","ROCK","Other Rockfish","rockfish, rosethorn","R",1,NA
"2005","ROCK","Other Rockfish","rockfish, sharpchin","D",0,8.969
"2005","ROCK","Other Rockfish","rockfish, sharpchin","R",0,25.448
"2005","ROCK","Other Rockfish","rockfish, silvergray","D",1,NA
"2005","ROCK","Other Rockfish","rockfish, silvergray","R",0,0.798
"2005","ROCK","Other Rockfish","rockfish, splitnose","D",1,NA
"2005","ROCK","Other Rockfish","rockfish, tiger","D",1,NA
"2005","ROCK","Other Rockfish","rockfish, tiger","R",0,0.031
"2005","ROCK","Other Rockfish","rockfish, unspecified slope","D",1,NA
"2005","ROCK","Other Rockfish","rockfish, unspecified slope","R",1,NA
"2005","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","D",0,14.117
"2005","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","R",0,59.348
"2005","ROCK","Other Rockfish",NA,"D",0,25.906
"2005","SABL","Sablefish","sablefish (blackcod)","D",0,332.84
"2005","SABL","Sablefish","sablefish (blackcod)","R",0,8302.563
"2005","SFL1","GOA Shallow Water Flatfish","flounder, Alaska plaice","D",1,NA
"2005","SFL1","GOA Shallow Water Flatfish","flounder, Alaska plaice","R",0,2.429
"2005","SFL1","GOA Shallow Water Flatfish","flounder, general","D",0,0.046
"2005","SFL1","GOA Shallow Water Flatfish","flounder, general","R",1,NA
"2005","SFL1","GOA Shallow Water Flatfish","flounder, starry","D",1,NA
"2005","SFL1","GOA Shallow Water Flatfish","flounder, starry","R",0,103.586
"2005","SFL1","GOA Shallow Water Flatfish","groundfish, general","D",1,NA
"2005","SFL1","GOA Shallow Water Flatfish","sole, English","D",1,NA
"2005","SFL1","GOA Shallow Water Flatfish","sole, English","R",0,1.474
"2005","SFL1","GOA Shallow Water Flatfish","sole, butter","D",0,12.67
"2005","SFL1","GOA Shallow Water Flatfish","sole, butter","R",0,365.877
"2005","SFL1","GOA Shallow Water Flatfish","sole, petrale","D",1,NA
"2005","SFL1","GOA Shallow Water Flatfish","sole, rock","D",0,173.562
"2005","SFL1","GOA Shallow Water Flatfish","sole, rock","R",0,3956.939
"2005","SFL1","GOA Shallow Water Flatfish","sole, sand","R",1,NA
"2005","SFL1","GOA Shallow Water Flatfish","sole, yellowfin","D",0,7.805
"2005","SFL1","GOA Shallow Water Flatfish","sole, yellowfin","R",0,2.604
"2005","SFL1","GOA Shallow Water Flatfish",NA,"D",0,157.528
"2005","SRKR","Shortraker Rockfish","rockfish, shortraker","D",0,38.665
"2005","SRKR","Shortraker Rockfish","rockfish, shortraker","R",0,256.935
"2005","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)","D",0,52.08
"2005","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)","R",0,528.533
"2005","USKT","GOA Skate, Other","skate, other","D",0,559.776
"2005","USKT","GOA Skate, Other","skate, other","R",0,109.074
"2006","AMCK","Atka Mackerel","greenling, atka mackerel","D",0,380.85
"2006","AMCK","Atka Mackerel","greenling, atka mackerel","R",0,498.071
"2006","ARTH","Arrowtooth Flounder","flounder, arrowtooth","D",0,11598.972
"2006","ARTH","Arrowtooth Flounder","flounder, arrowtooth","R",0,16023.825
"2006","BSKT","GOA Skate, Big","skate, big","D",0,427.869
"2006","BSKT","GOA Skate, Big","skate, big","R",0,916.241
"2006","DFL4","GOA Deep Water Flatfish","sole, dover","D",0,162.735
