"year","species_group_code","species_group_name","species_name","retained_or_discarded","agency_gear_code","conf_flag","catch_mt","assigned_group"
2019,"BSKT","GOA Skate, Big","skate, big","D","NPT",0,115.0390431926,"Big skate"
2019,"BSKT","GOA Skate, Big","skate, big","R","HAL",0,27.0279384739,"Big skate"
2019,"BSKT","GOA Skate, Big","skate, big","R","NPT",0,618.8628727052,"Big skate"
2019,"BSKT","GOA Skate, Big","skate, big","R","PTR",0,3.3166674092,"Big skate"
2019,"DFL4","GOA Deep Water Flatfish","Kamchatka flounder","D","HAL",0,2.0758190742,"Deep-water flatfish"
2019,"DFL4","GOA Deep Water Flatfish","Kamchatka flounder","D","NPT",0,2.879528941,"Deep-water flatfish"
2019,"DFL4","GOA Deep Water Flatfish","Kamchatka flounder","R","NPT",0,8.3402978112,"Deep-water flatfish"
2019,"DFL4","GOA Deep Water Flatfish","sole, dover","D","HAL",0,1.5051870764,"Deep-water flatfish"
2019,"DFL4","GOA Deep Water Flatfish","sole, dover","D","NPT",0,52.9766729699,"Deep-water flatfish"
2019,"DFL4","GOA Deep Water Flatfish","sole, dover","D","POT",0,0.801381392,"Deep-water flatfish"
2019,"DFL4","GOA Deep Water Flatfish","sole, dover","R","NPT",0,23.0333180684,"Deep-water flatfish"
2019,"DFL4","GOA Deep Water Flatfish","turbot, Greenland","D","HAL",0,1.0521856278,"Deep-water flatfish"
2019,"DFL4","GOA Deep Water Flatfish","turbot, Greenland","D","PTR",0,5.3329958408,"Deep-water flatfish"
2019,"DUSK","GOA Dusky Rockfish","rockfish, dusky","D","HAL",0,5.0411381554,"Pelagic shelf rockfish"
2019,"DUSK","GOA Dusky Rockfish","rockfish, dusky","D","NPT",0,149.1354969416,"Pelagic shelf rockfish"
2019,"DUSK","GOA Dusky Rockfish","rockfish, dusky","D","POT",0,0.308087087,"Pelagic shelf rockfish"
2019,"DUSK","GOA Dusky Rockfish","rockfish, dusky","D","PTR",0,0.0362114525,"Pelagic shelf rockfish"
2019,"DUSK","GOA Dusky Rockfish","rockfish, dusky","R","HAL",0,5.5839241384,"Pelagic shelf rockfish"
2019,"DUSK","GOA Dusky Rockfish","rockfish, dusky","R","JIG",0,13.3182971174,"Pelagic shelf rockfish"
2019,"DUSK","GOA Dusky Rockfish","rockfish, dusky","R","NPT",0,2192.052634299,"Pelagic shelf rockfish"
2019,"DUSK","GOA Dusky Rockfish","rockfish, dusky","R","PTR",0,28.6797383687,"Pelagic shelf rockfish"
2019,"FSOL","Flathead Sole","sole, flathead","D","HAL",0,5.6385514846,"Flathead sole"
2019,"FSOL","Flathead Sole","sole, flathead","D","NPT",0,125.526676412,"Flathead sole"
2019,"FSOL","Flathead Sole","sole, flathead","D","PTR",0,4.8111998799,"Flathead sole"
2019,"FSOL","Flathead Sole","sole, flathead","R","NPT",0,2482.8879920254,"Flathead sole"
2019,"FSOL","Flathead Sole","sole, flathead","R","PTR",0,48.5284868878,"Flathead sole"
2019,"HLBT","Halibut","halibut, Pacific","D","HAL",0,3245.1085321067,"Pacific halibut"
2019,"HLBT","Halibut","halibut, Pacific","D","POT",0,13.7837879012,"Pacific halibut"
2019,"HLBT","Halibut","halibut, Pacific","R","HAL",0,3802.5415044236,"Pacific halibut"
2019,"HLBT","Halibut","halibut, Pacific","R","JIG",0,4.0454913609,"Pacific halibut"
2019,"HLBT","Halibut","halibut, Pacific","R","POT",0,31.6235453091,"Pacific halibut"
2019,"LSKT","GOA Skate, Longnose","skate, longnose","D","HAL",0,290.6003350187,"Longnose skate"
2019,"LSKT","GOA Skate, Longnose","skate, longnose","D","NPT",0,117.247070141,"Longnose skate"
2019,"LSKT","GOA Skate, Longnose","skate, longnose","R","HAL",0,39.1915625733,"Longnose skate"
2019,"LSKT","GOA Skate, Longnose","skate, longnose","R","NPT",0,242.9220423486,"Longnose skate"
2019,"LSKT","GOA Skate, Longnose","skate, longnose","R","PTR",0,0.6173392156,"Longnose skate"
2019,"NORK","Northern Rockfish","rockfish, northern","D","HAL",0,3.4391772925,"Slope rockfish"
2019,"NORK","Northern Rockfish","rockfish, northern","D","NPT",0,151.4129298672,"Slope rockfish"
2019,"NORK","Northern Rockfish","rockfish, northern","D","POT",0,0.0921784938,"Slope rockfish"
2019,"NORK","Northern Rockfish","rockfish, northern","R","NPT",0,2590.381431403,"Slope rockfish"
2019,"NORK","Northern Rockfish","rockfish, northern","R","PTR",0,2.5786726227,"Slope rockfish"
2019,"OCTP","Octopus","octopus, North Pacific","D","HAL",0,37.0256346381,"Octopus"
2019,"OCTP","Octopus","octopus, North Pacific","D","NPT",0,38.5048698219,"Octopus"
2019,"OCTP","Octopus","octopus, North Pacific","D","POT",0,36.0469767251,"Octopus"
2019,"OCTP","Octopus","octopus, North Pacific","D","PTR",0,0.5201930605,"Octopus"
2019,"OCTP","Octopus","octopus, North Pacific","R","HAL",0,3.1199959173,"Octopus"
2019,"OCTP","Octopus","octopus, North Pacific","R","NPT",0,27.3109675275,"Octopus"
2019,"OCTP","Octopus","octopus, North Pacific","R","POT",0,190.3648386193,"Octopus"
2019,"OCTP","Octopus","octopus, North Pacific","R","PTR",0,0.4575795029,"Octopus"
2019,"PCOD","Pacific Cod","cod, Pacific (gray)","D","HAL",0,286.3153779197,"Pacific cod"
2019,"PCOD","Pacific Cod","cod, Pacific (gray)","D","NPT",0,761.2999640208,"Pacific cod"
2019,"PCOD","Pacific Cod","cod, Pacific (gray)","D","POT",0,42.4264408078,"Pacific cod"
2019,"PCOD","Pacific Cod","cod, Pacific (gray)","D","PTR",0,29.0330189375,"Pacific cod"
2019,"PCOD","Pacific Cod","cod, Pacific (gray)","R","HAL",0,2320.5596376217,"Pacific cod"
2019,"PCOD","Pacific Cod","cod, Pacific (gray)","R","JIG",0,506.851234743,"Pacific cod"
2019,"PCOD","Pacific Cod","cod, Pacific (gray)","R","NPT",0,3476.6160281326,"Pacific cod"
2019,"PCOD","Pacific Cod","cod, Pacific (gray)","R","POT",0,7510.3894079863,"Pacific cod"
2019,"PCOD","Pacific Cod","cod, Pacific (gray)","R","PTR",0,266.9294361905,"Pacific cod"
2019,"PLCK","Pollock","pollock, walleye","D","HAL",0,13.0596546795,"Walleye pollock"
2019,"PLCK","Pollock","pollock, walleye","D","NPT",0,513.1813375283,"Walleye pollock"
2019,"PLCK","Pollock","pollock, walleye","D","POT",0,0.1502590664,"Walleye pollock"
2019,"PLCK","Pollock","pollock, walleye","D","PTR",0,529.9836211441,"Walleye pollock"
2019,"PLCK","Pollock","pollock, walleye","R","HAL",0,12.014083497,"Walleye pollock"
2019,"PLCK","Pollock","pollock, walleye","R","JIG",0,0.0850069126,"Walleye pollock"
2019,"PLCK","Pollock","pollock, walleye","R","NPT",0,4140.0802709386,"Walleye pollock"
2019,"PLCK","Pollock","pollock, walleye","R","POT",0,1.1435711634,"Walleye pollock"
2019,"PLCK","Pollock","pollock, walleye","R","PTR",0,105439.573705138,"Walleye pollock"
2019,"POPA","Pacific Ocean Perch","perch, Pacific ocean","D","HAL",0,0.8591722662,"Pacific ocean perch"
2019,"POPA","Pacific Ocean Perch","perch, Pacific ocean","D","NPT",0,1518.6954830357,"Pacific ocean perch"
2019,"POPA","Pacific Ocean Perch","perch, Pacific ocean","D","PTR",0,175.9415785414,"Pacific ocean perch"
2019,"POPA","Pacific Ocean Perch","perch, Pacific ocean","R","HAL",0,0.1209496616,"Pacific ocean perch"
2019,"POPA","Pacific Ocean Perch","perch, Pacific ocean","R","NPT",0,13199.1724347664,"Pacific ocean perch"
2019,"POPA","Pacific Ocean Perch","perch, Pacific ocean","R","PTR",0,7287.8581761597,"Pacific ocean perch"
2019,"REXS","GOA Rex Sole","sole, rex","D","HAL",0,0.1698839678,"Rex sole"
2019,"REXS","GOA Rex Sole","sole, rex","D","NPT",0,69.5846236542,"Rex sole"
2019,"REXS","GOA Rex Sole","sole, rex","D","POT",0,0.3139593042,"Rex sole"
2019,"REXS","GOA Rex Sole","sole, rex","D","PTR",0,0.4398287004,"Rex sole"
2019,"REXS","GOA Rex Sole","sole, rex","R","NPT",0,1528.7459787738,"Rex sole"
2019,"REXS","GOA Rex Sole","sole, rex","R","PTR",0,10.7673756787,"Rex sole"
2019,"REYE","Rougheye Rockfish","rockfish, rougheye","D","HAL",0,79.6131286203,"Slope rockfish"
2019,"REYE","Rougheye Rockfish","rockfish, rougheye","D","NPT",0,11.3740657062,"Slope rockfish"
2019,"REYE","Rougheye Rockfish","rockfish, rougheye","D","POT",0,0.9694981041,"Slope rockfish"
2019,"REYE","Rougheye Rockfish","rockfish, rougheye","R","HAL",0,22.0219642715,"Slope rockfish"
2019,"REYE","Rougheye Rockfish","rockfish, rougheye","R","NPT",0,407.3164676479,"Slope rockfish"
2019,"REYE","Rougheye Rockfish","rockfish, rougheye","R","POT",0,1.0216473858,"Slope rockfish"
2019,"REYE","Rougheye Rockfish","rockfish, rougheye","R","PTR",0,19.1298046119,"Slope rockfish"
2019,"ROCK","Other Rockfish","rockfish, canary","D","HAL",0,0.11114838,"Demersal shelf rockfish"
2019,"ROCK","Other Rockfish","rockfish, canary","R","HAL",0,0.0689645543,"Demersal shelf rockfish"
2019,"ROCK","Other Rockfish","rockfish, copper","R","HAL",0,0.0341027406,"Demersal shelf rockfish"
2019,"ROCK","Other Rockfish","rockfish, darkblotched","D","HAL",0,0.1117922168,"Slope rockfish"
2019,"ROCK","Other Rockfish","rockfish, darkblotched","D","NPT",0,1.6180149049,"Slope rockfish"
2019,"ROCK","Other Rockfish","rockfish, harlequin","D","NPT",0,103.0519327448,"Slope rockfish"
2019,"ROCK","Other Rockfish","rockfish, harlequin","R","NPT",0,225.707026614,"Slope rockfish"
2019,"ROCK","Other Rockfish","rockfish, harlequin","R","PTR",0,0.8718045351,"Slope rockfish"
2019,"ROCK","Other Rockfish","rockfish, quillback","D","HAL",0,4.8162227823,"Demersal shelf rockfish"
2019,"ROCK","Other Rockfish","rockfish, quillback","R","HAL",0,3.4849409209,"Demersal shelf rockfish"
2019,"ROCK","Other Rockfish","rockfish, quillback","R","JIG",0,0.0620176059,"Demersal shelf rockfish"
2019,"ROCK","Other Rockfish","rockfish, redbanded","D","HAL",0,7.5871676411,"Slope rockfish"
2019,"ROCK","Other Rockfish","rockfish, redbanded","D","NPT",0,4.6903842133,"Slope rockfish"
2019,"ROCK","Other Rockfish","rockfish, redbanded","R","HAL",0,3.4266233826,"Slope rockfish"
2019,"ROCK","Other Rockfish","rockfish, redbanded","R","NPT",0,9.0084686966,"Slope rockfish"
2019,"ROCK","Other Rockfish","rockfish, redstripe","D","NPT",0,33.8194162332,"Slope rockfish"
2019,"ROCK","Other Rockfish","rockfish, redstripe","D","PTR",0,1.9827680777,"Slope rockfish"
2019,"ROCK","Other Rockfish","rockfish, redstripe","R","NPT",0,51.4052406183,"Slope rockfish"
2019,"ROCK","Other Rockfish","rockfish, redstripe","R","PTR",0,4.6361676139,"Slope rockfish"
2019,"ROCK","Other Rockfish","rockfish, rosethorn","D","HAL",0,0.1242418824,"Demersal shelf rockfish"
2019,"ROCK","Other Rockfish","rockfish, sharpchin","D","HAL",0,0.0084413598,"Slope rockfish"
2019,"ROCK","Other Rockfish","rockfish, sharpchin","D","NPT",0,10.5397301562,"Slope rockfish"
2019,"ROCK","Other Rockfish","rockfish, sharpchin","R","NPT",0,38.3506651222,"Slope rockfish"
2019,"ROCK","Other Rockfish","rockfish, silvergray","D","HAL",0,0.1517478051,"Slope rockfish"
2019,"ROCK","Other Rockfish","rockfish, silvergray","D","NPT",0,1.3158468319,"Slope rockfish"
2019,"ROCK","Other Rockfish","rockfish, silvergray","R","HAL",0,0.1394102264,"Slope rockfish"
2019,"ROCK","Other Rockfish","rockfish, silvergray","R","JIG",0,0.0426242178,"Slope rockfish"
2019,"ROCK","Other Rockfish","rockfish, silvergray","R","NPT",0,12.1403520383,"Slope rockfish"
2019,"ROCK","Other Rockfish","rockfish, silvergray","R","PTR",0,0.5719799785,"Slope rockfish"
2019,"ROCK","Other Rockfish","rockfish, tiger","D","HAL",0,0.2978152516,"Demersal shelf rockfish"
2019,"ROCK","Other Rockfish","rockfish, tiger","R","HAL",0,0.2427830019,"Demersal shelf rockfish"
2019,"ROCK","Other Rockfish","rockfish, tiger","R","JIG",0,0.036796524,"Demersal shelf rockfish"
2019,"ROCK","Other Rockfish","rockfish, tiger","R","NPT",0,0.3538361237,"Demersal shelf rockfish"
2019,"ROCK","Other Rockfish","rockfish, widow","D","HAL",0,0.1468115962,"Pelagic shelf rockfish"
2019,"ROCK","Other Rockfish","rockfish, widow","D","PTR",0,0.0904032462,"Pelagic shelf rockfish"
2019,"ROCK","Other Rockfish","rockfish, widow","R","NPT",0,14.1574807614,"Pelagic shelf rockfish"
2019,"ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","D","HAL",0,33.3290490263,"Demersal shelf rockfish"
2019,"ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","D","NPT",0,7.6732822903,"Demersal shelf rockfish"
2019,"ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","D","POT",0,0.8025054642,"Demersal shelf rockfish"
2019,"ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","R","HAL",0,37.8854006982,"Demersal shelf rockfish"
2019,"ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","R","JIG",0,6.0173740528,"Demersal shelf rockfish"
2019,"ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","R","NPT",0,30.9202444535,"Demersal shelf rockfish"
2019,"ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","R","PTR",0,2.2625187417,"Demersal shelf rockfish"
2019,"ROCK","Other Rockfish","rockfish, yellowmouth","D","HAL",0,0.5613978266,"Slope rockfish"
2019,"ROCK","Other Rockfish","rockfish, yellowtail","R","JIG",0,0.0945769545,"Pelagic shelf rockfish"
2019,"SABL","Sablefish","sablefish (blackcod)","D","HAL",0,249.1985881116,"Sablefish"
2019,"SABL","Sablefish","sablefish (blackcod)","D","NPT",0,1262.9405584177,"Sablefish"
2019,"SABL","Sablefish","sablefish (blackcod)","D","POT",0,579.340750237,"Sablefish"
2019,"SABL","Sablefish","sablefish (blackcod)","D","PTR",0,3.9474796306,"Sablefish"
2019,"SABL","Sablefish","sablefish (blackcod)","R","HAL",0,3205.673800713,"Sablefish"
2019,"SABL","Sablefish","sablefish (blackcod)","R","NPT",0,957.6726587687,"Sablefish"
2019,"SABL","Sablefish","sablefish (blackcod)","R","POT",0,1498.2404376183,"Sablefish"
2019,"SABL","Sablefish","sablefish (blackcod)","R","PTR",0,55.850497322,"Sablefish"
2019,"SCLP","Sculpin","sculpin, bigmouth","D","HAL",0,2.2354038763,"Large sculpins"
2019,"SCLP","Sculpin","sculpin, bigmouth","D","NPT",0,42.7451749191,"Large sculpins"
2019,"SCLP","Sculpin","sculpin, general","D","HAL",0,0.0171113702,"Shelf demersal fish"
2019,"SCLP","Sculpin","sculpin, general","D","NPT",0,9.014991335,"Shelf demersal fish"
2019,"SCLP","Sculpin","sculpin, general","R","HAL",0,0.2496572403,"Shelf demersal fish"
2019,"SCLP","Sculpin","sculpin, general","R","NPT",0,7.214386644,"Shelf demersal fish"
2019,"SCLP","Sculpin","sculpin, general","R","POT",0,0.1465103356,"Shelf demersal fish"
2019,"SCLP","Sculpin","sculpin, general","R","PTR",0,0.6137104765,"Shelf demersal fish"
2019,"SCLP","Sculpin","sculpin, great","D","HAL",0,31.3791324544,"Large sculpins"
2019,"SCLP","Sculpin","sculpin, great","D","NPT",0,39.6622080759,"Large sculpins"
2019,"SCLP","Sculpin","sculpin, great","D","POT",0,3.9248022378,"Large sculpins"
2019,"SCLP","Sculpin","sculpin, other large","D","HAL",0,172.2739288145,"Shelf demersal fish"
2019,"SCLP","Sculpin","sculpin, other large","D","NPT",0,4.0161493426,"Shelf demersal fish"
2019,"SCLP","Sculpin","sculpin, other large","D","POT",0,27.1914555541,"Shelf demersal fish"
2019,"SCLP","Sculpin","sculpin, plain","D","HAL",0,0.468272318,"Large sculpins"
2019,"SCLP","Sculpin","sculpin, plain","D","NPT",0,3.5472663285,"Large sculpins"
2019,"SCLP","Sculpin","sculpin, yellow irish lord","D","HAL",0,47.3712308812,"Large sculpins"
2019,"SCLP","Sculpin","sculpin, yellow irish lord","D","NPT",0,237.318512867,"Large sculpins"
2019,"SCLP","Sculpin","sculpin, yellow irish lord","D","POT",0,3.3788581495,"Large sculpins"
2019,"SFL1","GOA Shallow Water Flatfish","flounder, Alaska plaice","D","NPT",0,0.1861727011,"Shallow-water flatfish"
2019,"SFL1","GOA Shallow Water Flatfish","flounder, Alaska plaice","D","POT",0,0.0315512378,"Shallow-water flatfish"
2019,"SFL1","GOA Shallow Water Flatfish","flounder, Alaska plaice","R","NPT",0,3.7666310405,"Shallow-water flatfish"
2019,"SFL1","GOA Shallow Water Flatfish","flounder, general","D","HAL",0,0.0030399017,"Shallow-water flatfish"
2019,"SFL1","GOA Shallow Water Flatfish","flounder, general","D","NPT",0,0.4109409353,"Shallow-water flatfish"
2019,"SFL1","GOA Shallow Water Flatfish","flounder, general","D","POT",0,0.0030940903,"Shallow-water flatfish"
2019,"SFL1","GOA Shallow Water Flatfish","flounder, starry","D","HAL",0,0.0939500304,"Shallow-water flatfish"
2019,"SFL1","GOA Shallow Water Flatfish","flounder, starry","D","NPT",0,70.4883470574,"Shallow-water flatfish"
2019,"SFL1","GOA Shallow Water Flatfish","flounder, starry","R","NPT",0,32.5058126111,"Shallow-water flatfish"
2019,"SFL1","GOA Shallow Water Flatfish","groundfish, general","D","HAL",0,4.7486239753,"Shallow-water flatfish"
2019,"SFL1","GOA Shallow Water Flatfish","groundfish, general","D","POT",0,2.2926100834,"Shallow-water flatfish"
2019,"SFL1","GOA Shallow Water Flatfish","sole, English","D","NPT",0,34.2983787367,"Shallow-water flatfish"
2019,"SFL1","GOA Shallow Water Flatfish","sole, English","R","NPT",0,232.6796378548,"Shallow-water flatfish"
2019,"SFL1","GOA Shallow Water Flatfish","sole, English","R","PTR",0,0.42683042,"Shallow-water flatfish"
2019,"SFL1","GOA Shallow Water Flatfish","sole, butter","D","NPT",0,22.3379313011,"Shallow-water flatfish"
2019,"SFL1","GOA Shallow Water Flatfish","sole, butter","R","NPT",0,268.9285769994,"Shallow-water flatfish"
2019,"SFL1","GOA Shallow Water Flatfish","sole, rock","D","HAL",0,6.6878315356,"Shallow-water flatfish"
2019,"SFL1","GOA Shallow Water Flatfish","sole, rock","D","NPT",0,171.3339004155,"Shallow-water flatfish"
2019,"SFL1","GOA Shallow Water Flatfish","sole, rock","D","POT",0,0.3659847883,"Shallow-water flatfish"
2019,"SFL1","GOA Shallow Water Flatfish","sole, rock","R","NPT",0,1987.0292819832,"Shallow-water flatfish"
2019,"SFL1","GOA Shallow Water Flatfish","sole, rock","R","PTR",0,6.4568873869,"Shallow-water flatfish"
2019,"SFL1","GOA Shallow Water Flatfish","sole, sand","R","NPT",0,6.1013977335,"Shallow-water flatfish"
2019,"SFL1","GOA Shallow Water Flatfish","sole, yellowfin","D","HAL",0,0.0528292382,"Shallow-water flatfish"
2019,"SFL1","GOA Shallow Water Flatfish","sole, yellowfin","D","POT",0,0.8563935888,"Shallow-water flatfish"
2019,"SRKR","Shortraker Rockfish","rockfish, shortraker","D","HAL",0,163.3789746774,"Slope rockfish"
2019,"SRKR","Shortraker Rockfish","rockfish, shortraker","D","NPT",0,34.1797767971,"Slope rockfish"
2019,"SRKR","Shortraker Rockfish","rockfish, shortraker","D","POT",0,3.1242570523,"Slope rockfish"
2019,"SRKR","Shortraker Rockfish","rockfish, shortraker","D","PTR",0,0.0021494944,"Slope rockfish"
2019,"SRKR","Shortraker Rockfish","rockfish, shortraker","R","HAL",0,30.1045756018,"Slope rockfish"
2019,"SRKR","Shortraker Rockfish","rockfish, shortraker","R","NPT",0,99.5612998006,"Slope rockfish"
2019,"SRKR","Shortraker Rockfish","rockfish, shortraker","R","POT",0,0.7591099736,"Slope rockfish"
2019,"SRKR","Shortraker Rockfish","rockfish, shortraker","R","PTR",0,6.3902093081,"Slope rockfish"
2019,"THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)","D","HAL",0,42.8796519989,"Thornyheads"
2019,"THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)","D","NPT",0,15.431593353,"Thornyheads"
2019,"THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)","D","POT",0,0.4272589663,"Thornyheads"
2019,"THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)","R","HAL",0,183.8429053145,"Thornyheads"
2019,"THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)","R","NPT",0,255.164091153,"Thornyheads"
2019,"THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)","R","POT",0,0.319893704,"Thornyheads"
2019,"THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)","R","PTR",0,1.7472378092,"Thornyheads"
2019,"USKT","BSAI Skate and GOA Skate, Other","skate, Aleutian","R","NPT",0,30.3803523992,"Other skates"
2019,"USKT","BSAI Skate and GOA Skate, Other","skate, other","D","HAL",0,535.8001185188,"Other skates"
2019,"USKT","BSAI Skate and GOA Skate, Other","skate, other","D","NPT",0,155.1240786112,"Other skates"
2019,"USKT","BSAI Skate and GOA Skate, Other","skate, other","R","NPT",0,3.0411534503,"Other skates"
2019,"USKT","BSAI Skate and GOA Skate, Other","skate, other","R","PTR",0,0.9661517477,"Other skates"
2019,"USRK","Shark","Pacific sleeper shark","D","HAL",0,62.1602095558,"Pacific sleeper shark"
2019,"USRK","Shark","Pacific sleeper shark","D","NPT",0,23.310797859,"Pacific sleeper shark"
2019,"USRK","Shark","shark, salmon","D","HAL",0,0.0104844252,"Salmon shark"
2019,"USRK","Shark","shark, salmon","D","NPT",0,1.0981861652,"Salmon shark"
2019,"USRK","Shark","shark, salmon","D","PTR",0,12.5176728812,"Salmon shark"
2019,"USRK","Shark","shark, salmon","R","PTR",0,0.7910650931,"Salmon shark"
2019,"USRK","Shark","shark, spiny dogfish","D","HAL",0,485.5720091461,"Pacific dogfish"
